name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"petropavlovsk, kazakhstan",2021-03-22,-0.4,-5.3,-2.8,-3.9,-9.9,-7.4,-4.9,85.5,0.3,100,4.17,"rain,snow",0.4,47.9,22,25.2,213.4,1010.5,90,5.3,130.4,11.3,5,,2021-03-22T07:20:44,2021-03-22T19:40:55,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-23,-0.7,-13,-6.3,-3.2,-17.7,-10,-10.1,75.9,0.199,100,4.17,snow,0,47.1,19.1,11.5,265,1014.1,30.5,6.5,180.8,15.7,6,,2021-03-23T07:18:12,2021-03-23T19:42:52,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-24,-0.5,-12.3,-6.6,-5.9,-18.3,-13.3,-9.3,81.1,0,0,0,,0,46.2,57.6,32.4,232.7,1015.2,53.3,10.1,130.2,11.2,4,,2021-03-24T07:15:39,2021-03-24T19:44:49,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-25,0.6,-5.8,-2.6,-2.6,-12.9,-7.9,-5.4,81.2,0.497,100,4.17,"rain,snow",0.2,45.5,54,25.2,248.9,1012.3,70.4,9,141.6,12.2,5,,2021-03-25T07:13:06,2021-03-25T19:46:45,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-26,-0.4,-7.4,-3.8,-5.2,-13.5,-9.7,-7.2,77,0,0,0,snow,46,45.3,38.5,36,230.3,1013.6,6.5,10,193.6,16.7,6,,2021-03-26T07:10:34,2021-03-26T19:48:42,0.42,Clear,Clear conditions throughout the day.,clear-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-27,1.5,-11.4,-4.2,0.8,-15.6,-6.7,-6.9,81.3,1.3,100,16.67,"rain,snow",0.1,44.5,19.4,14.4,133.1,1008.7,92.2,10,117.9,10.1,4,,2021-03-27T07:08:01,2021-03-27T19:50:39,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-28,0.4,-3.9,-1.6,-1,-10.8,-6.3,-3.7,85.9,1.993,100,4.17,"rain,snow",2,46.2,64.8,39.6,322.3,1006.9,99.1,6.2,94.7,8.1,3,,2021-03-28T07:05:29,2021-03-28T19:52:35,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-29,-0.2,-6.9,-3.8,-5.1,-14.1,-10,-7.7,74.4,0.993,100,8.33,"rain,snow",0,45.3,57.6,36,316.9,1016,64,10,191,16.6,6,,2021-03-29T07:02:57,2021-03-29T19:54:32,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-30,-2.7,-10.9,-7.1,-5.6,-15.8,-11.2,-12.4,66.3,0,0,0,snow,46,45.1,22.3,14.4,281.4,1030,20.4,10.1,213.8,18.5,7,,2021-03-30T07:00:25,2021-03-30T19:56:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-31,-1.1,-13.7,-8.2,-6.4,-21.2,-14.6,-12.3,72.2,0,0,0,,0,45.3,34.6,32.4,231.7,1030.6,39.1,10.1,214.7,18.5,7,,2021-03-31T06:57:53,2021-03-31T19:58:25,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
